Source,Target,weight
500,64035,2.0
500,11348,1.0
500,30770,2.0
500,59402,1.0
500,39765,1.0
500,28510,1.0
500,37250,1.0
500,67843,1.0
500,8088,1.0
500,22565,1.0
500,64420,1.0
500,61856,1.0
500,55783,1.0
500,13550,1.0
500,47223,1.0
500,18084,2.0
500,49483,1.0
500,64057,1.0
500,5842,1.0
500,42794,2.0
500,30486,1.0
500,8946,1.0
500,71501,1.0
500,55171,1.0
500,54037,1.0
500,12463,2.0
500,59549,1.0
500,26550,1.0
500,52073,1.0
500,49497,1.0
500,22423,2.0
500,31637,1.0
500,2561,1.0
500,33895,1.0
500,30504,1.0
500,70489,1.0
500,36150,1.0
500,22602,2.0
500,66835,3.0
500,11392,1.0
500,70771,1.0
500,31084,1.0
500,43932,1.0
500,65197,1.0
500,47547,1.0
500,59657,1.0
500,21864,1.0
500,3700,1.0
500,29418,2.0
500,64106,1.0
500,56692,2.0
500,59927,1.0
500,31665,1.0
500,8153,1.0
500,22199,1.0
500,59678,1.0
500,5905,1.0
500,31368,1.0
500,10350,1.0
500,20386,1.0
500,1447,1.0
500,10357,1.0
500,11912,2.0
500,2612,1.0
500,57463,1.0
500,47589,1.0
500,38450,1.0
500,3735,1.0
500,51843,1.0
500,50712,1.0
500,23133,1.0
500,26055,1.0
500,12624,1.0
500,46203,1.0
500,61811,2.0
500,7070,2.0
500,67215,1.0
500,52971,1.0
500,28361,2.0
500,70837,1.0
500,51859,1.0
500,60445,2.0
500,67486,1.0
500,15933,2.0
500,43293,1.0
500,26079,1.0
500,37362,1.0
500,27092,1.0
500,65066,1.0
500,48317,1.0
500,57498,1.0
500,24932,1.0
500,27225,1.0
500,30594,2.0
500,27226,2.0
500,14783,2.0
500,11839,1.0
500,38486,3.0
500,15953,1.0
500,21581,2.0
500,35150,1.0
500,55289,1.0
500,40709,1.0
500,59378,1.0
500,15969,1.0
500,29500,1.0
500,49629,1.0
500,14808,1.0
500,58658,4.0
500,41807,2.0
500,13678,1.0
500,42908,1.0
500,66410,2.0
500,20461,3.0
500,40722,1.0
500,51900,3.0
500,30630,1.0
500,31755,1.0
500,22724,3.0
500,60887,4.0
500,28417,1.0
500,49277,1.0
500,56434,2.0
500,54455,1.0
500,18232,1.0
500,41823,1.0
500,6120,1.0
500,3998,1.0
500,7199,1.0
500,42941,3.0
500,13696,1.0
500,50799,1.0
500,54252,1.0
500,66427,1.0
500,53965,1.0
500,67553,1.0
500,4348,1.0
500,38614,2.0
500,42935,1.0
500,16122,1.0
500,65328,2.0
500,58805,1.0
500,58097,1.0
500,23677,1.0
500,6018,1.0
500,18434,1.0
500,63139,1.0
500,7161,1.0
500,37440,1.0
500,9394,1.0
500,43169,1.0
500,10465,1.0
500,56465,1.0
500,20499,1.0
500,35910,1.0
500,23902,1.0
500,67584,2.0
500,68697,1.0
500,2738,1.0
500,66458,2.0
500,31805,1.0
500,46319,3.0
500,3027,1.0
500,56481,1.0
500,20514,1.0
500,32120,1.0
500,4953,1.0
500,17396,1.0
500,40785,1.0
500,64310,1.0
500,4956,1.0
500,9420,3.0
500,5264,1.0
500,61341,1.0
500,58735,1.0
500,30704,1.0
500,36357,4.0
500,10497,1.0
500,37488,1.0
500,22545,1.0
500,56512,1.0
500,71194,2.0
500,3895,2.0
500,38095,1.0
500,19087,1.0
500,58752,1.0
500,22569,1.0
500,9442,2.0
500,9447,1.0
500,16081,1.0
500,69853,1.0
500,36384,1.0
500,1615,2.0
500,45763,1.0
500,36495,1.0
500,63216,1.0
500,50886,2.0
500,53124,1.0
500,60991,2.0
500,32845,1.0
500,14180,1.0
500,14924,1.0
500,3920,2.0
500,34121,1.0
500,53132,1.0
500,69868,1.0
500,14382,1.0
500,27374,1.0
500,47493,2.0
500,994,1.0
500,27383,1.0
500,13373,1.0
500,37536,1.0
500,71011,1.0
500,17265,1.0
500,10552,1.0
500,37541,2.0
500,41954,1.0
500,57681,2.0
500,64333,2.0
500,24000,1.0
500,24245,2.0
500,48987,1.0
500,60902,1.0
500,26260,1.0
500,22878,1.0
500,66546,1.0
500,16127,1.0
500,20602,1.0
500,45300,2.0
500,47447,1.0
500,39756,1.0
500,45560,2.0
500,64846,3.0
500,9505,1.0
500,58811,1.0
500,581,2.0
500,10580,1.0
500,25943,2.0
500,62165,1.0
500,27516,2.0
500,68501,1.0
500,53053,1.0
500,22900,2.0
500,49816,1.0
500,43927,1.0
500,58826,1.0
500,14876,4.0
500,10594,1.0
500,22905,1.0
500,8410,1.0
500,17522,1.0
500,11661,1.0
500,41698,1.0
500,27439,1.0
500,13162,1.0
500,1949,2.0
500,63301,2.0
500,614,1.0
500,44244,1.0
500,64388,1.0
500,13884,1.0
500,57748,1.0
500,31783,4.0
500,15003,1.0
500,54360,1.0
500,31952,1.0
500,59827,1.0
500,47572,2.0
500,55386,1.0
500,11695,1.0
500,53227,1.0
500,32992,1.0
500,1735,1.0
500,20661,1.0
500,24438,1.0
500,61488,1.0
500,38373,1.0
500,71100,1.0
500,33138,2.0
500,69104,1.0
500,49871,2.0
500,12802,2.0
500,42046,1.0
500,38725,1.0
500,69236,2.0
500,28651,1.0
500,28654,1.0
500,2706,3.0
500,17360,1.0
500,26359,2.0
500,48982,1.0
500,69987,3.0
500,71172,1.0
500,67766,1.0
500,47616,3.0
500,21845,1.0
500,10671,1.0
500,64779,1.0
500,46627,1.0
500,52154,1.0
500,19585,1.0
500,34268,1.0
500,43190,1.0
500,24266,1.0
500,13946,1.0
500,6277,1.0
500,52359,1.0
500,55572,1.0
500,46528,1.0
500,682,1.0
500,1797,1.0
500,25241,1.0
500,40398,1.0
500,69057,1.0
500,16250,1.0
500,33155,1.0
500,60261,2.0
500,49926,1.0
500,5165,1.0
500,29793,1.0
500,7402,1.0
500,67809,1.0
500,16263,2.0
500,48814,1.0
500,63392,3.0
500,39890,1.0
500,40780,1.0
500,68928,1.0
500,55936,1.0
500,11028,2.0
500,65072,1.0
500,58948,1.0
500,22579,1.0
500,37719,1.0
500,49950,1.0
500,56729,1.0
500,34381,1.0
500,2852,1.0
500,51088,1.0
500,35489,1.0
500,10728,1.0
500,7434,3.0
500,29824,1.0
500,2988,1.0
500,46577,1.0
500,4118,1.0
500,58968,1.0
500,8546,2.0
500,7445,2.0
500,8548,1.0
500,29214,1.0
500,56115,1.0
500,28750,1.0
500,4127,1.0
500,58974,3.0
500,46473,1.0
500,53355,1.0
500,6351,1.0
500,31251,1.0
500,37757,1.0
500,57884,1.0
500,37760,1.0
500,62332,1.0
500,756,2.0
500,7468,1.0
500,28662,1.0
500,68977,1.0
500,4149,1.0
500,55652,1.0
500,17456,1.0
500,64541,2.0
500,44108,1.0
500,24205,1.0
500,18668,2.0
500,2750,2.0
500,47726,3.0
500,26478,1.0
500,46619,1.0
500,776,1.0
500,24153,1.0
500,65662,1.0
500,32963,1.0
500,44411,1.0
500,38854,1.0
500,65664,1.0
500,61257,1.0
500,45095,1.0
500,48900,1.0
500,38858,1.0
500,26491,1.0
500,57918,2.0
500,69554,1.0
500,20831,1.0
500,54546,1.0
500,64278,1.0
500,50466,1.0
500,38918,2.0
500,46142,2.0
500,3502,2.0
500,23118,1.0
500,26514,1.0
500,39993,2.0
500,34072,1.0
500,54263,1.0
500,69080,1.0
500,42213,1.0
500,69860,1.0
500,16073,4.0
500,36418,1.0
500,7529,3.0
500,41108,1.0
500,48932,3.0
500,56588,1.0
500,40793,1.0
500,47550,1.0
500,44451,1.0
500,33290,1.0
500,32389,1.0
500,53428,1.0
500,48945,1.0
500,26531,1.0
500,41126,1.0
500,60170,1.0
500,45582,1.0
500,14108,1.0
500,60175,1.0
500,4217,2.0
500,33307,1.0
500,1964,1.0
500,69064,2.0
500,53447,1.0
500,56861,1.0
500,59452,1.0
500,69066,1.0
500,20350,2.0
500,42075,1.0
500,59070,2.0
500,42261,3.0
500,56869,1.0
500,45599,1.0
500,70181,2.0
500,62557,1.0
500,23986,1.0
500,7526,1.0
500,68370,1.0
500,59087,1.0
500,5319,1.0
500,54610,1.0
500,10857,1.0
500,23179,2.0
500,3139,4.0
500,20719,1.0
500,18671,1.0
500,24348,1.0
500,24314,1.0
500,4256,2.0
500,62286,1.0
500,31090,1.0
500,70198,1.0
500,33349,4.0
500,34496,1.0
500,45633,1.0
500,62082,1.0
500,52503,1.0
500,38969,1.0
500,41188,1.0
500,21115,1.0
500,26612,1.0
500,896,2.0
500,19806,1.0
500,70238,1.0
500,54625,2.0
500,60587,1.0
500,16488,1.0
500,3189,1.0
500,36782,1.0
500,27754,1.0
500,27755,4.0
500,24349,2.0
500,25828,1.0
500,59148,4.0
500,44548,2.0
500,32799,1.0
500,68038,1.0
500,22239,1.0
500,52415,1.0
500,52416,1.0
500,23246,2.0
500,32629,1.0
500,52766,1.0
500,14244,1.0
500,69971,1.0
500,59822,1.0
500,26646,1.0
500,64707,1.0
500,24370,1.0
500,3216,1.0
500,11990,1.0
500,28935,2.0
500,24807,1.0
500,43459,1.0
500,22240,2.0
500,55849,1.0
500,40156,1.0
500,22142,1.0
500,30062,1.0
500,7399,1.0
500,68070,2.0
500,55206,4.0
500,51327,2.0
500,61439,1.0
500,24393,2.0
500,70308,1.0
500,42292,2.0
500,44760,1.0
500,15293,1.0
500,42373,3.0
500,19879,2.0
500,23300,1.0
500,61456,4.0
500,46813,1.0
500,47963,1.0
500,10450,2.0
500,52930,1.0
500,20471,1.0
500,3256,2.0
500,45734,2.0
500,36572,1.0
500,2592,2.0
500,34610,1.0
500,43499,1.0
500,32048,2.0
500,3271,2.0
500,52486,1.0
500,57011,1.0
500,9927,4.0
500,40194,1.0
500,53986,2.0
500,62660,1.0
500,4374,1.0
500,51365,1.0
500,6595,1.0
500,63808,2.0
500,703,1.0
500,70362,1.0
500,67813,2.0
500,27857,1.0
500,26028,2.0
500,53621,2.0
500,18826,4.0
500,64782,1.0
500,9943,1.0
500,41312,3.0
500,58141,2.0
500,60374,1.0
500,17430,1.0
500,38027,4.0
500,22102,2.0
500,11592,2.0
500,8517,1.0
500,1897,1.0
500,24467,1.0
500,1639,1.0
500,42444,1.0
500,51167,1.0
500,13784,1.0
500,22225,1.0
500,70389,1.0
500,40240,1.0
500,51415,1.0
500,14322,2.0
500,23376,1.0
500,48030,1.0
500,19763,1.0
500,28444,2.0
500,18432,1.0
500,57066,1.0
500,67051,1.0
500,3719,1.0
500,54834,2.0
500,29054,2.0
500,69050,1.0
500,31282,1.0
500,18873,1.0
500,31284,2.0
500,7771,2.0
500,53676,1.0
500,44723,1.0
500,54820,1.0
500,32419,1.0
500,17786,2.0
500,65947,1.0
500,49192,3.0
500,52764,1.0
500,71490,2.0
500,57094,1.0
500,27640,1.0
500,58160,1.0
500,67073,1.0
500,68982,1.0
500,65959,1.0
500,15501,1.0
500,67074,1.0
501,26141,1.0
501,44753,1.0
502,65629,1.0
502,24749,1.0
503,57805,1.0
504,27558,1.0
504,39358,1.0
505,34955,1.0
505,47491,1.0
505,26966,1.0
505,1789,1.0
505,53317,1.0
505,26141,2.0
505,65969,1.0
505,15258,1.0
505,50858,1.0
505,6546,1.0
505,19110,1.0
505,51891,4.0
505,35639,1.0
505,19416,1.0
505,19829,1.0
505,15824,1.0
505,4538,1.0
505,26153,1.0
505,63604,2.0
505,53191,1.0
505,40230,1.0
505,52146,1.0
505,52131,1.0
505,18149,2.0
505,60494,1.0
505,19737,1.0
505,14019,1.0
505,11454,1.0
505,28506,2.0
505,64643,1.0
505,13903,1.0
505,13012,1.0
505,13588,1.0
505,46987,1.0
505,58199,2.0
505,49840,1.0
505,12728,1.0
505,7799,1.0
505,37240,2.0
506,30993,1.0
507,55876,1.0
508,29108,1.0
509,29201,1.0
509,16834,1.0
509,50623,1.0
510,9016,1.0
511,8719,2.0
512,62865,1.0
513,23618,1.0
514,31323,1.0
515,33005,1.0
516,40459,1.0
516,59815,1.0
516,36621,1.0
516,52841,1.0
516,28872,3.0
516,1868,2.0
516,49962,1.0
517,40331,1.0
518,7300,1.0
518,60676,1.0
518,15983,1.0
518,30971,1.0
518,7017,1.0
518,11915,1.0
518,26141,1.0
518,7799,1.0
518,2234,1.0
519,47031,1.0
520,23755,1.0
521,17349,1.0
522,64655,1.0
523,70070,1.0
523,35724,1.0
524,70457,1.0
524,24412,1.0
525,70943,1.0
526,1978,1.0
526,19374,1.0
526,44607,1.0
526,45277,1.0
526,70074,1.0
526,44415,1.0
527,28949,2.0
527,34219,2.0
527,33137,2.0
528,65629,1.0
528,5889,1.0
529,11022,1.0
530,71118,1.0
531,7486,1.0
531,20316,1.0
532,52146,1.0
533,35724,1.0
534,71065,1.0
535,49819,2.0
535,26141,1.0
536,40210,1.0
537,26141,2.0
538,23086,1.0
538,4726,1.0
538,40175,1.0
538,64682,1.0
539,39367,1.0
540,39095,1.0
541,22391,1.0
541,10255,2.0
541,48349,1.0
541,41745,1.0
541,55407,1.0
541,68848,2.0
541,18317,1.0
541,55711,1.0
541,2469,1.0
541,50962,2.0
541,56479,2.0
541,2547,1.0
542,32397,1.0
543,3057,1.0
544,18126,1.0
545,52131,1.0
546,26141,2.0
547,55720,1.0
547,19896,1.0
547,28247,1.0
547,58685,1.0
547,47767,1.0
547,61682,1.0
547,883,1.0
547,3364,1.0
548,12615,1.0
548,8789,1.0
549,50679,1.0
550,22161,1.0
551,62992,1.0
551,42941,3.0
551,61471,2.0
551,51931,1.0
552,5883,1.0
552,26337,1.0
553,10304,1.0
554,44699,1.0
554,60953,1.0
554,910,2.0
554,18552,1.0
554,52146,1.0
554,52131,1.0
554,1844,1.0
554,26141,2.0
554,14587,1.0
554,64732,1.0
554,53970,1.0
554,15709,1.0
554,58199,1.0
554,5889,1.0
554,66864,1.0
554,59744,1.0
554,18126,1.0
555,9212,1.0
555,18996,1.0
556,26141,2.0
556,7799,1.0
557,4271,1.0
558,50117,1.0
559,51902,1.0
560,65367,1.0
560,59589,1.0
560,14042,1.0
560,63931,2.0
560,51410,1.0
560,31003,1.0
560,59196,1.0
560,59155,2.0
560,29580,1.0
561,35724,1.0
562,26141,1.0
563,57805,1.0
564,67929,1.0
565,3928,1.0
566,3057,1.0
567,22161,1.0
568,36298,1.0
569,51121,1.0
570,70065,1.0
570,27175,1.0
571,32693,1.0
572,20857,1.0
572,6270,1.0
572,40148,1.0
572,30166,1.0
572,2818,1.0
572,32450,1.0
572,26815,1.0
572,62681,1.0
572,64865,1.0
572,50619,1.0
572,51891,1.0
572,30756,1.0
572,20013,1.0
572,53429,1.0
572,23566,1.0
572,53802,1.0
572,30560,1.0
572,20582,1.0
572,62819,1.0
572,27394,1.0
572,36694,1.0
572,25450,1.0
572,35458,1.0
572,8651,1.0
572,3608,1.0
572,6569,1.0
572,45401,1.0
572,8942,1.0
572,57799,1.0
572,18935,1.0
572,8695,1.0
572,33037,1.0
572,46821,1.0
572,62294,1.0
572,23733,1.0
572,40742,1.0
572,20340,1.0
572,53515,1.0
572,33896,1.0
572,65704,1.0
572,20202,1.0
572,52603,1.0
572,38128,1.0
572,3277,1.0
572,48981,1.0
572,12478,1.0
572,36310,1.0
572,43783,1.0
572,70356,1.0
572,26890,1.0
572,56908,1.0
572,19219,1.0
572,32750,1.0
572,17296,1.0
572,17726,1.0
572,24238,1.0
572,21561,1.0
572,14435,1.0
572,63968,1.0
572,53405,1.0
572,64383,1.0
572,43663,1.0
572,52465,1.0
572,10429,1.0
572,58978,1.0
572,31532,1.0
572,65502,1.0
572,67170,1.0
572,19897,1.0
572,17878,1.0
572,48566,1.0
572,5849,1.0
572,21652,1.0
572,13341,1.0
572,4405,1.0
572,46184,1.0
572,13480,1.0
572,13553,1.0
572,37775,1.0
572,61307,1.0
572,33101,1.0
572,19748,1.0
572,51981,1.0
572,68681,1.0
572,69556,1.0
572,67598,1.0
572,51248,1.0
572,37208,1.0
572,67186,1.0
572,7901,1.0
572,31840,1.0
572,70965,2.0
572,66641,1.0
572,21552,1.0
572,64848,1.0
572,47034,1.0
572,24362,1.0
572,17136,1.0
572,3057,1.0
572,58049,1.0
572,10256,1.0
572,44832,1.0
572,45108,1.0
572,48772,1.0
572,67914,1.0
572,11589,1.0
572,67357,1.0
572,664,1.0
572,21703,1.0
572,67647,1.0
572,1081,1.0
572,64450,1.0
572,3503,1.0
573,14519,1.0
573,67614,1.0
574,49393,1.0
574,71488,1.0
574,55354,1.0
574,47209,1.0
575,14718,1.0
576,14629,1.0
577,26691,1.0
577,30845,1.0
578,36749,1.0
578,32907,1.0
578,14042,1.0
578,53440,1.0
578,46138,1.0
578,4726,1.0
578,42447,1.0
579,35657,1.0
579,52146,1.0
579,26967,1.0
579,60086,1.0
579,53166,1.0
579,47727,1.0
579,23772,1.0
579,579,1.0
579,4318,1.0
579,30562,1.0
580,34955,1.0
580,47399,1.0
580,44825,1.0
580,52176,1.0
581,57715,1.0
581,54455,1.0
581,64184,4.0
581,11603,1.0
581,15144,1.0
581,1572,1.0
581,13181,1.0
581,21999,1.0
581,39290,3.0
581,11856,1.0
581,11756,1.0
581,35724,13.0
582,54455,1.0
583,7113,1.0
583,29873,1.0
583,58326,1.0
584,22161,1.0
585,55276,1.0
586,71525,1.0
587,18961,1.0
588,57156,1.0
589,62374,1.0
589,28292,1.0
589,68829,1.0
589,67195,1.0
589,12581,1.0
590,57805,1.0
591,24749,1.0
592,31445,1.0
593,14042,1.0
594,30804,1.0
595,68537,1.0
596,31887,1.0
597,58139,1.0
598,46628,1.0
599,65181,1.0
599,66046,1.0
600,26141,1.0
601,62098,1.0
602,10450,2.0
602,37728,1.0
602,27806,1.0
603,66968,1.0
603,38074,1.0
604,21743,1.0
605,46769,1.0
606,38986,1.0
607,13829,1.0
607,67570,2.0
607,14019,3.0
607,7823,1.0
607,45336,1.0
607,40527,6.0
607,18191,1.0
607,5032,1.0
607,16469,3.0
607,18757,1.0
607,64643,3.0
608,26274,1.0
609,35724,1.0
609,39290,1.0
610,8837,1.0
611,22161,1.0
612,22161,1.0
613,58139,1.0
615,35724,1.0
616,65443,1.0
617,56060,1.0
618,6712,1.0
618,58518,1.0
618,15224,1.0
618,43596,1.0
618,52131,1.0
618,46987,1.0
618,26141,1.0
618,40376,1.0
619,46018,1.0
619,13405,1.0
619,10894,1.0
619,37063,1.0
619,7426,1.0
620,34955,1.0
621,26899,1.0
622,62374,1.0
622,28292,1.0
622,68829,1.0
622,67195,1.0
622,12581,1.0
623,17581,1.0
624,3057,2.0
625,57824,1.0
625,67380,1.0
626,17581,1.0
627,45454,1.0
628,59681,1.0
629,71196,1.0
630,29662,1.0
630,31330,1.0
630,56999,1.0
630,42566,1.0
630,43159,1.0
630,15083,1.0
631,56758,1.0
632,51850,1.0
632,36647,1.0
633,70831,1.0
633,46057,1.0
634,2466,1.0
634,66046,1.0
635,61728,1.0
635,60354,1.0
636,65629,1.0
637,57805,1.0
638,19964,1.0
639,33351,1.0
639,63931,1.0
639,15077,1.0
640,11389,1.0
641,44699,1.0
641,53191,2.0
641,52613,1.0
641,27694,1.0
641,43404,1.0
641,33989,2.0
641,1867,1.0
641,29491,2.0
641,26141,4.0
641,30722,1.0
641,54849,1.0
641,22858,1.0
641,958,1.0
641,42934,1.0
641,40373,1.0
641,13339,1.0
641,65609,1.0
641,4538,1.0
641,2161,3.0
641,14960,1.0
641,14238,1.0
641,2234,1.0
641,70457,1.0
641,7017,2.0
641,5701,1.0
641,11758,1.0
641,44665,1.0
641,62992,1.0
641,35370,1.0
641,28154,1.0
641,3186,1.0
641,60676,1.0
641,46987,1.0
641,39009,2.0
641,18655,2.0
641,36335,1.0
641,885,1.0
641,40015,1.0
641,18126,4.0
642,27558,1.0
643,5812,1.0
643,14280,1.0
643,23755,1.0
643,8664,1.0
643,39158,1.0
643,5790,2.0
643,37017,1.0
643,47129,1.0
643,54318,1.0
643,64769,2.0
643,7947,1.0
643,68141,1.0
643,8178,1.0
643,68640,1.0
643,38712,1.0
643,9321,1.0
643,33581,2.0
643,65031,1.0
644,52131,1.0
644,45420,1.0
645,48992,1.0
646,12244,1.0
646,67614,1.0
647,70465,1.0
647,16049,1.0
647,65181,1.0
647,66046,1.0
648,57318,1.0
649,3057,1.0
650,3057,1.0
651,47100,1.0
651,14059,1.0
652,5798,1.0
652,6452,1.0
653,39095,1.0
654,22161,1.0
655,52249,1.0
656,10538,1.0
657,54340,1.0
658,34668,1.0
658,32907,1.0
658,35724,2.0
658,10356,1.0
658,14059,2.0
658,4726,1.0
659,70070,1.0
660,32907,1.0
660,14042,2.0
661,11906,1.0
661,53970,1.0
661,5508,1.0
661,7143,1.0
661,10841,1.0
661,43210,1.0
661,48309,1.0
661,2161,3.0
662,51121,1.0
663,58139,1.0
665,12735,1.0
665,25185,1.0
665,9137,1.0
665,54999,1.0
665,51560,1.0
665,33494,1.0
665,1204,1.0
666,44549,1.0
667,67444,1.0
668,26141,1.0
669,39590,1.0
670,44419,1.0
670,44969,1.0
671,58139,1.0
672,54722,1.0
673,32321,1.0
673,68545,1.0
674,12675,1.0
675,52146,1.0
676,66639,1.0
677,57805,1.0
678,31683,1.0
679,16164,1.0
679,26141,1.0
680,26141,1.0
681,40271,1.0
682,46143,1.0
682,35724,1.0
682,52837,1.0
683,5508,1.0
683,62034,1.0
683,2381,1.0
683,27291,1.0
683,27015,1.0
683,2161,3.0
683,48309,1.0
683,49055,1.0
683,26141,1.0
684,2110,1.0
685,26141,1.0
686,35539,1.0
687,44570,1.0
688,26141,1.0
689,50218,1.0
690,6390,2.0
690,24293,2.0
691,58139,1.0
692,36086,1.0
693,62478,1.0
694,32907,1.0
694,50335,1.0
694,7268,1.0
694,13665,1.0
694,19238,1.0
694,49871,1.0
694,62296,1.0
694,68138,1.0
694,28532,1.0
694,38614,1.0
694,14059,1.0
694,694,1.0
694,54820,1.0
694,31003,1.0
694,59655,1.0
694,24932,2.0
694,65821,1.0
694,2025,1.0
694,25807,1.0
694,39787,1.0
694,3920,1.0
695,39520,1.0
695,60255,1.0
696,41669,1.0
697,58139,1.0
698,52146,1.0
699,23085,1.0
700,20442,1.0
701,19374,1.0
701,70074,1.0
701,39122,1.0
701,44415,1.0
702,31993,1.0
703,4726,1.0
704,70605,1.0
705,26141,2.0
705,2161,1.0
706,10756,1.0
707,26552,1.0
707,68545,1.0
707,26141,1.0
707,52146,1.0
707,43446,1.0
708,14629,1.0
708,11756,1.0
708,56362,1.0
708,22055,1.0
708,39393,1.0
709,24819,1.0
709,42447,1.0
710,14059,1.0
711,28457,2.0
712,4584,1.0
713,42139,1.0
713,24154,1.0
714,26141,1.0
715,45107,1.0
715,53144,1.0
716,33811,1.0
717,22890,1.0
718,44570,2.0
718,55299,1.0
718,14042,1.0
718,39399,1.0
718,1380,1.0
718,59483,1.0
718,49871,1.0
718,64682,1.0
718,47161,3.0
718,35724,8.0
718,60687,2.0
718,27558,1.0
718,35539,2.0
718,14059,1.0
718,26698,1.0
718,44169,1.0
718,39290,3.0
719,10973,1.0
720,22161,1.0
721,53371,1.0
722,46761,1.0
722,50359,1.0
723,31003,1.0
723,27558,1.0
724,56928,1.0
725,67933,1.0
726,45454,1.0
726,7799,1.0
727,68537,1.0
728,69201,2.0
728,45094,1.0
728,30514,1.0
729,6002,1.0
730,21255,1.0
730,57278,1.0
730,16855,1.0
730,40543,1.0
730,9192,1.0
730,68505,2.0
730,730,1.0
731,26141,1.0
732,68166,1.0
733,17581,1.0
734,62180,1.0
735,61959,1.0
736,61710,1.0
737,34601,1.0
737,39920,1.0
737,64087,1.0
737,10472,1.0
737,68963,1.0
737,45399,1.0
738,22088,1.0
739,39851,1.0
739,37750,1.0
739,52176,1.0
740,26441,1.0
740,32147,1.0
741,53468,1.0
741,13983,1.0
741,40548,1.0
742,69719,1.0
743,62374,1.0
743,28292,1.0
743,68829,1.0
743,67195,1.0
743,12581,1.0
744,40331,1.0
745,7786,2.0
746,50456,1.0
746,19324,1.0
747,26141,1.0
748,54455,1.0
748,39290,1.0
748,33005,1.0
748,34089,2.0
748,15144,1.0
748,35724,6.0
749,2399,1.0
750,48212,1.0
751,29288,1.0
751,14448,1.0
751,14807,1.0
751,47453,1.0
751,29709,1.0
751,63006,1.0
751,45496,1.0
751,4367,1.0
751,31072,1.0
751,12409,1.0
751,30871,1.0
751,3443,1.0
751,51397,1.0
751,24689,1.0
751,64786,1.0
751,1519,1.0
751,32531,1.0
751,66340,1.0
751,10987,1.0
751,8886,1.0
751,24036,1.0
751,17455,1.0
751,49323,1.0
751,17686,1.0
751,24721,1.0
751,5468,1.0
751,69817,1.0
751,14849,1.0
751,53875,1.0
751,30778,1.0
751,50430,1.0
751,49870,1.0
752,37256,1.0
752,65720,1.0
752,12470,1.0
752,26257,2.0
752,57093,1.0
752,35893,1.0
752,50269,1.0
752,7820,1.0
752,58232,1.0
752,51079,1.0
752,15058,2.0
752,51891,1.0
752,7476,1.0
752,41855,1.0
752,37183,1.0
752,30109,1.0
752,54188,1.0
752,37294,1.0
753,52753,1.0
753,57106,1.0
753,60611,1.0
753,26141,2.0
753,48359,3.0
753,47843,2.0
753,13588,1.0
753,11417,2.0
753,25525,1.0
753,28257,1.0
753,753,1.0
753,57714,1.0
753,39259,1.0
753,66500,2.0
754,27154,1.0
754,2232,1.0
754,32691,1.0
754,50046,1.0
754,30154,1.0
754,71196,1.0
754,20192,1.0
754,29037,1.0
754,1224,1.0
755,62865,1.0
756,2798,1.0
756,32907,1.0
756,25807,1.0
756,46324,1.0
756,15884,1.0
756,33850,1.0
756,4745,1.0
756,51048,1.0
756,60934,1.0
756,1534,1.0
756,22890,3.0
756,18996,1.0
756,39290,1.0
756,38614,1.0
756,27558,2.0
756,14885,1.0
756,63931,1.0
756,45447,1.0
756,35724,7.0
757,71065,1.0
758,15296,1.0
758,60687,1.0
758,26253,1.0
758,28532,2.0
759,71065,1.0
760,3057,1.0
761,68160,1.0
762,31003,1.0
763,26141,1.0
764,51850,1.0
765,51891,3.0
766,67440,1.0
766,18912,1.0
767,65629,1.0
768,26141,1.0
769,11671,1.0
769,69764,1.0
770,5889,1.0
772,26141,1.0
773,54188,1.0
774,45517,1.0
775,70457,1.0
777,62374,1.0
777,28292,1.0
777,68829,1.0
777,67195,1.0
777,12581,1.0
778,17176,1.0
779,18694,1.0
780,45978,1.0
781,15296,2.0
781,35724,1.0
782,35533,1.0
783,52279,1.0
784,14960,1.0
784,31057,1.0
784,59313,1.0
784,1048,1.0
785,58139,1.0
786,42354,1.0
787,54455,1.0
788,29230,1.0
789,3057,1.0
790,54455,1.0
791,58139,1.0
792,57805,1.0
792,71065,1.0
793,42139,1.0
793,59155,1.0
793,59655,1.0
793,39399,1.0
794,3506,1.0
795,55715,1.0
795,62258,1.0
795,35435,1.0
795,61489,1.0
796,32984,1.0
797,58139,1.0
798,26987,1.0
799,5889,1.0
799,32693,1.0
800,43207,1.0
800,26190,1.0
800,63212,1.0
800,21640,1.0
800,61294,1.0
800,61635,1.0
800,9601,1.0
800,54320,1.0
800,20198,1.0
800,2350,2.0
800,37237,1.0
800,40383,1.0
800,4590,1.0
801,7672,1.0
802,26141,2.0
802,51892,1.0
803,14629,1.0
803,32907,1.0
803,34371,1.0
803,35724,1.0
804,40046,1.0
805,26141,1.0
805,46987,1.0
806,57534,1.0
806,5875,1.0
806,51891,1.0
806,52146,1.0
806,46292,1.0
806,58199,1.0
806,5889,1.0
806,70180,1.0
806,53498,1.0
807,22161,1.0
808,29026,2.0
808,34219,1.0
808,37978,1.0
808,52176,1.0
809,10671,1.0
810,71065,1.0
811,7451,1.0
812,26141,3.0
813,26141,1.0
814,39497,1.0
815,26141,1.0
816,52580,1.0
816,5889,1.0
816,26141,1.0
816,35353,1.0
817,39366,1.0
818,34955,1.0
818,26141,3.0
818,51892,1.0
819,62374,1.0
819,28292,1.0
819,68829,1.0
